Unnamed: 0,Article URL,Claim,Rating,Image URL,Image_Path
1827.0,https://www.politifact.com/factchecks/2024/oct/10/kamala-harris/kamala-harris-off-base-on-tax-rate-comparison-of-b/,"""Teachers and nurses and firefighters are paying a higher tax rate than billionaires and the biggest corporations.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Kamala_harris_waving_from_AF_2/2991cd988e2fa1d4fd73215f24e82069.jpg,/opt/airflow/data/raw/images/19c44b57eed2ff9985f8719fabbdc462.jpg
1828.0,https://www.politifact.com/factchecks/2024/oct/04/tweets/private-drones-can-fly-over-areas-hit-by-hurricane/,U.S. Transportation Secretary Pete Buttigieg banned private drones from flying over areas affected by Hurricane Helene.,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24276791767260/d1ab061264e1dec559b4e3f08352aa69.jpg,/opt/airflow/data/raw/images/ea443430200a2b5c03687e0374ff636a.jpg
1829.0,https://www.politifact.com/factchecks/2024/oct/01/house-majority-pac/fact-checking-ad-about-republican-laurie-buckhouts/,"Laurie Buckhout is “trying to get to Congress to pass a national abortion ban, allowing politicians to ban abortions with no exceptions and prosecute women if they get an abortion, treating women right here like criminals.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/BuckhoutNoExceptions/ab3283750d7fe3eff38d16b2076b3aaa.jpg,/opt/airflow/data/raw/images/1ca8f70fd67b7d358d8990a85fb6bbcd.jpg
1830.0,https://www.politifact.com/factchecks/2024/sep/30/donald-trump-jr/biden-administration-prevented-haitians-deportatio/,"“Less than three months ago, Kamala Harris and her administration blocked 300,000 unvetted Haitian migrants from being deported out of our country.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/SpringfieldOhio/c57e26f88ca979ac0c9e237488ee83e1.jpg,/opt/airflow/data/raw/images/12c4b4848cf27d584fc37405f8023055.jpg
1831.0,https://www.politifact.com/factchecks/2024/sep/30/elissa-slotkin/us-rep-elissa-slotkin-ad-skews-opponent-mike-roger/,U.S. Senate candidate Mike Rogers “believes he should make that decision” about whether to end pregnancies.,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24242767861705/8a203e6d549304d01c1ef239df11be14.jpg,/opt/airflow/data/raw/images/8a986fe9b6f9acba155adef187db683d.jpg
1832.0,https://www.politifact.com/factchecks/2024/sep/26/kamala-harris/kamala-harris-exaggerates-scale-of-prepandemic-man/,"“Even before the pandemic, (Donald Trump) lost manufacturing jobs, by most people’s estimates at least 200,000.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/harris_ajdusted_10_26_2024/5bac7af2e74fc878efcaa0146e54bc44.jpg,/opt/airflow/data/raw/images/0d87d0b64972af5a307bf5487cdf02a4.jpg
1833.0,https://www.politifact.com/factchecks/2024/sep/26/jd-vance/communicable-disease-rates-in-springfield-ohio-hav/,"“Communicable diseases like HIV and TB (tuberculosis) have skyrocketed” after Haitian migrants came to Springfield, Ohio.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/IMG_0711_2/dab0ccb57b994b5bc36c873bcbf67a65.jpg,/opt/airflow/data/raw/images/f566fd3bfc00b3ef69d4742639012ee8.jpg
1834.0,https://www.politifact.com/factchecks/2024/sep/26/ruben-gallego/has-kari-lake-supported-project-2025-on-social-sec/,"“MAGA Republicans like Kari Lake support Project 2025, which would raise the retirement age for 73% of Arizonans.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/gallego_adjusted/269a6f094aa180a1cfa54d3166fe32b7.jpg,/opt/airflow/data/raw/images/15a95b52e808a53eb63d075d682e6b57.jpg
1835.0,https://www.politifact.com/factchecks/2024/sep/26/sam-brown/did-nevada-sen-jacky-rosen-say-joe-biden-did-a-tre/,"Nevada Sen. Jacky Rosen said the Biden administration did a ""tremendous job"" on the U.S. military’s Afghanistan withdrawal.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP_21243461446632/76c424a66e14bf4770071d02bd5d01cf.jpg,/opt/airflow/data/raw/images/ca1fcd6446c0bbac465b25f8070dd0c5.jpg
1836.0,https://www.politifact.com/factchecks/2024/sep/25/senate-leadership-fund/gop-campaign-group-distorts-the-timeline-to-blame/,"“Two years ago, Bob Casey promised us his vote will reduce inflation. ... Casey’s vote for reckless spending” made inflation worse.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24258609531413/aaabde25ed468ab0e42aef597c52f03f.jpg,/opt/airflow/data/raw/images/7267c2df4301f88cc7553941c4e45923.jpg
1837.0,https://www.politifact.com/factchecks/2024/sep/24/jacky-rosen/jacky-rosen-exaggerates-sam-browns-support-for-cut/,“Sam Brown publicly supported forcing massive cuts to Social Security and Medicare and was caught on tape saying he admires the plan to phase out Social Security and Medicare in five years.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Jacky_Rosen_9-9_resized/181779c060c4c63ca878016f781e2a59.jpeg,/opt/airflow/data/raw/images/8f71a0764a3091b71f6379fa3320a9aa.jpeg
1838.0,https://www.politifact.com/factchecks/2024/sep/23/jd-vance/vance-cherry-picks-data-to-claim-81-murder-spike-a/,"In Springfield, Ohio, “murders are up by 81%.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/JD_Vance_speaks_at_campaign_event_in_Raleigh_crop_09-18-2024/489ae636e6407546df0d339da8faf6a4.jpeg,/opt/airflow/data/raw/images/7ad42a9e2f7b07e835957f719599bb6c.jpeg
1839.0,https://www.politifact.com/factchecks/2024/sep/23/vote-no-on-4/floridas-amendment-4-on-abortion-is-short-does-a-l/,"“Unlike other amendments, Amendment 4 has no definitions. … Without definitions these words can mean almost anything.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/warning_sign_anti-abortion_amendment/dae2518c34be522c915041bda892a359.jpg,/opt/airflow/data/raw/images/3540eff7774f99de2490f1b6a077075a.jpg
1840.0,https://www.politifact.com/factchecks/2024/sep/20/jon-tester/in-montana-senate-race-jon-tester-exaggerates-tim/,“Tim Sheehy told us his health care plan: ‘We need to return health care to pure privatization.’ That would eliminate Medicare.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/tester_resized_for_lou/402d9cb6f851c5ea47b8e0b642925b90.jpg,/opt/airflow/data/raw/images/fa546e72bc9827abf7faff2fb0c47c1d.jpg
1841.0,https://www.politifact.com/factchecks/2024/sep/17/republican-governors-association/anti-stein-ad-cherry-picks-stat-about-rape-in-nort/,"“On (Josh) Stein’s watch, rapes in North Carolina are up 53%.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/JoshSteinWRAL/bc0d8392d50c3d8680da70b33aa4f80e.jpg,/opt/airflow/data/raw/images/bdd63dc2462dd5d42b512602a557f892.jpg
1842.0,https://www.politifact.com/factchecks/2024/sep/13/yes-on-4/does-florida-abortion-law-have-no-real-rape-health/,Florida’s six-week abortion law has “no real exceptions. Not for her health. Not even for rape.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/kamala_harris_5_1_2024/14d27ec2173d9ac0c4e654da0b81353d.jpg,/opt/airflow/data/raw/images/241bf9771dc076d8b73b02cd0cb63359.jpg
1843.0,https://www.politifact.com/factchecks/2024/sep/12/jon-tester/in-key-montana-senate-race-jon-tester-misleads-on/,"Tim Sheehy “would let politicians like him ban abortion, with no exceptions for rape or to save a woman’s life, and criminalize women.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24198862125490/e2068f94eccadb255011c81761e2a5a6.jpg,/opt/airflow/data/raw/images/f6aa767ab2a284c414492b784aa2afe4.jpg
1844.0,https://www.politifact.com/factchecks/2024/sep/11/kamala-harris/why-harris-debate-remarks-about-us-military-in-com/,"“As of today, there is not one member of the United States military who is in active duty in a combat zone, in any war zone around the world, for the first time this century.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Kamala_Harris_speaks_during_debate_Sept._10_2024/01e29b61c821f73d2d77aeb31bc274da.jpg,/opt/airflow/data/raw/images/eb76dca9ae8e33b77d952983bb73184d.jpg
1845.0,https://www.politifact.com/factchecks/2024/sep/09/one-nation/conservative-group-misleads-on-jacky-rosens-inflat/,"“Sen. Jacky Rosen voted to increase taxes on families making less than $75,000 a year.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Jacky_Rosen_9-9_resized/181779c060c4c63ca878016f781e2a59.jpeg,/opt/airflow/data/raw/images/8f71a0764a3091b71f6379fa3320a9aa.jpeg
1846.0,https://www.politifact.com/factchecks/2024/sep/08/donald-trump/fact-checking-donald-trump-on-the-scale-and-causes/,"Vice President Kamala Harris “cast the tiebreaking votes that caused the worst inflation in American history, costing a typical American family $28,000.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Trump_leaves_Moisinee_WI_rally/0c1a45a545881330f6f1c3a4fd634795.jpg,/opt/airflow/data/raw/images/1e478340af306ed36a0650a4b11fb1d7.jpg
1847.0,https://www.politifact.com/factchecks/2024/sep/06/josh-stein/checking-josh-steins-claim-about-mark-robinson-ski/,“Mark Robinson skips Board of Education vote on teacher bonuses to hold campaign event.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/RobinsonAPAug2624/c8f8865e8504995ee9830ebb50967faa.jpg,/opt/airflow/data/raw/images/2888234c7f908ae9031d5b099326d8d9.jpg
1848.0,https://www.politifact.com/factchecks/2024/sep/04/donald-trump/donald-trump-said-violent-crime-is-up-43-but-that/,“There’s been a 43% increase in violent crimes since I left office.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/trunmp_glendale_az_8_23_2024/a9a05ca489ca9b480a6855e334e4a9ad.jpg,/opt/airflow/data/raw/images/abae08ceff6f6452288558620702f616.jpg
1850.0,https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Joe_Biden_at_the_Tomb_of_the_Unknowns_Arlington_Va_5-31-2010_1/0d51e6a2c40cf3e524ce6d5344d88663.jpg,/opt/airflow/data/raw/images/705db7a572abef39781abca319808833.jpg
1852.0,https://www.politifact.com/factchecks/2024/aug/29/ron-desantis/florida-state-parks-plans-were-further-along-than/,"The proposal to put golf courses, hotels in Florida state parks “was something that was leaked. … a lot of that stuff was half-baked and was not ready for prime time.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Oleta_state_park_Florida_mangroves_/89662aa984ba5347b00763cd347d07bf.jpg,/opt/airflow/data/raw/images/42bdd43ec593ea56bd5bc0f0a3b57149.jpg
1853.0,https://www.politifact.com/factchecks/2024/aug/28/bob-casey/sen-bob-casey-said-prices-are-up-because-of-schemi/,“Prices are up because these corporations are scheming to drive them up.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Sen._Bob_Casey_speaks_at_DNC_08-22-2024/b7246921d74907e84745d0fe1003c5d4.jpeg,/opt/airflow/data/raw/images/a7285ccaa053dc547291d65c7f021bca.jpeg
1854.0,https://www.politifact.com/factchecks/2024/aug/27/jesse-james/yes-wisconsin-committee-can-release-pfas-funding-b/,"In Wisconsin, “a legislative committee cannot release funding.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Lab_testing_chemicals_in_water/7e5a6c92b0d6253d8fadd4fa6f71221e.jpeg,/opt/airflow/data/raw/images/5025088c18865646c49f966bcef2c50c.jpeg
1855.0,https://www.politifact.com/factchecks/2024/aug/20/tim-walz/fact-check-tim-walz-misleads-about-trump-and-overt/,Former President Donald Trump “cut overtime benefits for millions of workers.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Gov._Tim_Walz_speaks_at_campaign_rally_in_Las_Vegas_08-10-2024/d3821022400756cbd2ecc3c507324a3c.jpeg,/opt/airflow/data/raw/images/b6212b349e1dc879b3bf748c38a73c06.jpeg
1856.0,https://www.politifact.com/factchecks/2024/aug/15/democratic-senatorial-campaign-committee/pennsylvania-senate-candidate-dave-mccormick-has-n/,Republican Senate candidate Dave McCormick “wants to outlaw abortions.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24213775461653/10c918612d2fe145054b5cf06d74d6ce.jpg,/opt/airflow/data/raw/images/f3868575a872b875656028d6fa7e596f.jpg
1857.0,https://www.politifact.com/factchecks/2024/aug/14/charlie-kirk/did-tim-walz-discriminate-against-white-people-cla/,"“During Covid, Tim Walz rationed access to monoclonal antibody treatments based on skin color.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/walzcovid/2fb6cee1555c9d91fdaab1b9e41bd93e.jpeg,/opt/airflow/data/raw/images/57e56b62de13aed1fafcacef29a3a208.jpeg
1858.0,https://www.politifact.com/factchecks/2024/aug/13/jesse-watters/claim-that-gov-tim-walz-forced-schools-to-stock-ta/,Minnesota Gov. Tim Walz “forced schools to stock tampons in boys’ bathrooms.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Gov._Tim_Walz_speaks_at_campaign_rally_in_Las_Vegas_08-10-2024/d3821022400756cbd2ecc3c507324a3c.jpeg,/opt/airflow/data/raw/images/b6212b349e1dc879b3bf748c38a73c06.jpeg
1859.0,https://www.politifact.com/factchecks/2024/aug/09/jd-vance/jd-vance-attacked-tim-walz-on-military-record-his/,"“When Tim Walz was asked by his country to go to Iraq, do you know what he did? He dropped out of the Army and allowed his unit to go without him.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Tim_Walz_speaks_at_campaign_rally_in_Romulus_Michigan_08-07-2024/15f1e72f7426324f4f94852bd9dbb7a4.jpg,/opt/airflow/data/raw/images/02280066ccc6258c55f356b6aa084f9f.jpg
1860.0,https://www.politifact.com/factchecks/2024/aug/07/donald-trump/donald-trump-released-prisoners-dropped-charges-wh/,"In negotiating releases of Americans held abroad, “(I) gave the opposing country NOTHING — and never any cash.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24216800461684/ef916205286132461a0cc34494958f84.jpg,/opt/airflow/data/raw/images/0688a60405a9c8c465e3d62ebe25d04d.jpg
1861.0,https://www.politifact.com/factchecks/2024/aug/07/donald-trump/kamala-harris-once-backed-mandatory-assault-weapon/,Kamala Harris “supports mandatory gun confiscation.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AR-15s_for_sale_California/818045c9b6a4bb1cf4607b2bfe566f1b.jpg,/opt/airflow/data/raw/images/37108d32fda3b7cd1b14d9d0f284e450.jpg
1862.0,https://www.politifact.com/factchecks/2024/aug/07/kamala-harris/kamala-harris-says-donald-trump-intends-to-cut-med/,Donald Trump “intends to cut” Medicare.,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24219825657316/183ea33db6b90bde53752703d2a45ebf.jpg,/opt/airflow/data/raw/images/d803a60a08422dcf2420432993ed8248.jpg
1863.0,https://www.politifact.com/factchecks/2024/jul/31/kamala-harris/kamala-harris-repeats-dubious-claim-that-donald-tr/,"""Donald Trump intends to cut Social Security.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/kamala_harris_speaks_in_wisconsin_july_23_24/b3c1f127f92a231429b97325f4069187.jpg,/opt/airflow/data/raw/images/7fecd12f8a348db0ea341a7e9490fd2c.jpg
1864.0,https://www.politifact.com/factchecks/2024/jul/31/donald-trump/gop-charge-that-kamala-harris-backed-taxpayer-fund/,Vice President Kamala Harris “endorsed free taxpayer-funded government health care for all illegal aliens.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/donald_trump_in_charlotte_for_kff_story_7_31_2024/5525c513ce0d9270d5f4fa84e592cb72.jpg,/opt/airflow/data/raw/images/3035617524769ac1d39e25ea3ccd7fe4.jpg
1865.0,https://www.politifact.com/factchecks/2024/jul/30/donald-trump/fact-checking-trumps-false-statement-that-kamala-h/,Kamala Harris “wants to defund the police.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24207002711355/76dbd2ab7a8972a3a77ee6c872f02670.jpg,/opt/airflow/data/raw/images/8d7ac5d60c9de3bf435723b24f3b96bf.jpg
1867.0,https://www.politifact.com/factchecks/2024/jul/24/republican-national-committee-republican/border-czar-kamala-harris-assigned-to-tackle-immig/,"President Joe Biden appointed ""Kamala Harris to be his border czar to deal with illegal immigration … Harris was put in charge of stopping illegal immigration.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Harris_Milwaukee/df94f357e1cb58121595d6aa79f43b77.jpg,/opt/airflow/data/raw/images/f2c88c6182c87ba9a19d0a4e6bfa53d7.jpg
1868.0,https://www.politifact.com/factchecks/2024/jul/11/michael-mccaul/were-immigration-agents-told-not-to-detain-aggrava/,"“(Homeland Security Secretary Alejandro) Mayorkas said, ‘Hey you don’t have to detain aggravated felons,’ those are rapists, child predators, you know, murderers.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP22228570442169/b93c14e067625403219905abf717f35e.jpg,/opt/airflow/data/raw/images/3fa1e7882863b7184d1fc501ebecd9eb.jpg
1869.0,https://www.politifact.com/factchecks/2024/jun/21/ritchie-torres/impact-of-the-salt-cap-to-new-yorkers-is-overstate/,“The loss of SALT deductibility cost our state $15 billion in revenue. So New Yorkers are paying more in taxes and receiving fewer services because of Donald Trump.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/IRS_sign_photo/7f5b63643fb344f59b08540cf983ee9a.jpg,/opt/airflow/data/raw/images/6e95c98e66df8e6bebc9d73d139c55b2.jpg
1870.0,https://www.politifact.com/factchecks/2024/jun/21/joe-biden/joe-biden-cherry-picks-donald-trump-statement-on-c/,Donald Trump’s plan is “cutting Social Security for you.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24092456644503/1000f84fd1280ba39f120a7487bbd504.jpg,/opt/airflow/data/raw/images/8e74974a40b24efb6504a274eb509754.jpg
1871.0,https://www.politifact.com/factchecks/2024/jun/18/instagram-posts/dont-blame-ronald-reagan-for-fox-news-the-fairness/,Ronald Reagan’s Federal Communications Commission abolished the Fairness Doctrine and gave rise to Fox News.,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/11933279/4e0b0ca4281467f07977c0c1fb1b68d4.jpg,/opt/airflow/data/raw/images/f6d57cee9588cbbe0d15481111a0d08b.jpg
1872.0,https://www.politifact.com/factchecks/2024/jun/17/doug-burgum/burgum-exaggerates-biden-actions-on-nord-stream-2/,"Donald Trump “shut down” Nord Stream 2 pipeline, Joe Biden approved it, then Biden shut down U.S. liquified natural gas export capacity.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Burgum_Trump_Rally_May_2024/0e4204e212446ec480fb7da3e4d11c2e.jpg,/opt/airflow/data/raw/images/39592ec872ace6a5b13149575231c624.jpg
1873.0,https://www.politifact.com/factchecks/2024/may/31/jason-pizzo/donald-trump-is-likely-able-to-vote-in-november-de/,“Trump can’t vote for himself in the November election.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24152601506143/11f89ba94177722dad58be43583fe01b.jpg,/opt/airflow/data/raw/images/c8502be63801b2206532b267d7e2860a.jpg
1874.0,https://www.politifact.com/factchecks/2024/may/22/tweets/no-north-carolinas-mask-bill-doesnt-include-a-carv/,North Carolina mask bill includes “specific carve outs for entities like the KKK to continue wearing hoods in public.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/WRALmaskSpeaker/7daf3a8c4b8079653c3fd393634d1afd.jpg,/opt/airflow/data/raw/images/bcf68c2faacc54102412095fd336fcec.jpg
1875.0,https://www.politifact.com/factchecks/2024/may/03/joe-biden/joe-bidens-misleading-version-of-what-trump-told-t/,Former President Donald Trump told Time magazine that “states should monitor women’s pregnancies and prosecute those who violate abortion bans.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/trump_claps_flag/58e9b14b4390abd4a011c515c708f44f.jpg,/opt/airflow/data/raw/images/e5854b6a83fc3d7f5da17785832590c0.jpg
1876.0,https://www.politifact.com/factchecks/2024/may/02/greg-steube/did-the-health-care-of-immigrants-illegally-in-the/,"Immigrants in the country illegally cost “Florida taxpayers $566 million for 54,000 hospital visits.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP20211699933952/d9e5d06d1d728af02801f84794e0b6df.jpg,/opt/airflow/data/raw/images/8074d67b482fcc52779fa3354116e737.jpg
1877.0,https://www.politifact.com/factchecks/2024/apr/22/kamala-harris/are-75-of-guns-used-in-school-shootings-found-unse/,“As many as 75% of school shootings resulted from a gun that was not secured.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/kamala_harris_speaking_march_2024_in_NC/afe5de48300e2323287c294159e03097.jpg,/opt/airflow/data/raw/images/5454329f897272c9418422ae8ef7a992.jpg
1879.0,https://www.politifact.com/factchecks/2024/apr/15/joe-biden/fact-checking-joe-bidens-claim-on-education-requir/,"Speaking of semiconductor industry jobs, ""Know what the average salary is? $110,000. You don't need a college degree.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/StudentDebtSpeechBiden042024/2e157941dcbdf29ba0c134438e0cb345.jpg,/opt/airflow/data/raw/images/91e467fe6da1c1c25cec4dfbc183a9f5.jpg
1880.0,https://www.politifact.com/factchecks/2024/apr/11/instagram-posts/videos-misrepresent-producemaxx-antimicrobial-wash/,"ProduceMaxx sprayed on organic produce at grocery stores contains pesticides, herbicides, fungicides, insecticides and antibiotics.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Sprouts/e431c07c4c7f38b45627a264f6837a34.jpeg,/opt/airflow/data/raw/images/f0913dc2ae81e69f9fa0d7e83191f1c8.jpeg
1881.0,https://www.politifact.com/factchecks/2024/apr/09/instagram-posts/un-influencer-dice-que-una-ley-permite-invadir-cas/,"Una ley en Estados Unidos dice “si una casa no está habitada, podemos expropiarla”.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP100719027037/53b5c5c5db0f545774c081e576f0b0e9.jpg,/opt/airflow/data/raw/images/95c85997cf5542e2ed89f7479c6b9d07.jpg
1882.0,https://www.politifact.com/factchecks/2024/apr/05/instagram-posts/social-media-influencer-claims-a-law-lets-people-i/,"A U.S. law says that “if a house is not inhabited, we can expropriate it.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP100719027037/53b5c5c5db0f545774c081e576f0b0e9.jpg,/opt/airflow/data/raw/images/95c85997cf5542e2ed89f7479c6b9d07.jpg
1883.0,https://www.politifact.com/factchecks/2024/apr/03/nancy-mace/has-crime-skyrocketed-under-joe-biden-not-exactly/,"“Since Joe Biden took office, crime has skyrocketed across our country.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24077527439706/acd0f8b03ffa315436a2194efd88023e.jpg,/opt/airflow/data/raw/images/5083f4796466b3ef262a6a65e89311e3.jpg
1884.0,https://www.politifact.com/factchecks/2024/mar/29/kathy-hochul/patchwork-of-laws-and-edicts-limit-cooperation-bet/,"In New York, there are no barriers to law enforcement to work with the federal government on immigration laws, and there are 100 crimes where migrants can be handed over.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP20050023730093/ae810952aafab24d1acb815229822f07.jpg,/opt/airflow/data/raw/images/f6fea22c56a55d5592a27491dbbee653.jpg
1885.0,https://www.politifact.com/factchecks/2024/mar/28/joe-biden/biden-exaggerates-trumps-pandemic-comments-about-d/,Says Donald Trump “told Americans all they had to do was inject bleach in themselves. Just take a shot of UV light.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/biden_raleigh/a1a432aa1c58dd48df8ccb688451478d.jpg,/opt/airflow/data/raw/images/8705cc60ea8d1d6fcaa5198c57766588.jpg
1886.0,https://www.politifact.com/factchecks/2024/mar/27/jd-vance/is-vance-right-that-native-born-Americans/,Says “100% of net job creation under the Biden administration has gone to the foreign-born.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/JD_Vance_in_congress/61dbc936f8a237df7d7c5c29391e81f7.jpg,/opt/airflow/data/raw/images/a88c23352e83e1a2ed8fa1dfdb0435e6.jpg
1887.0,https://www.politifact.com/factchecks/2024/mar/25/ronna-mcdaniel/ex-rnc-chair-ronna-mcdaniel-misleads-nbc/,"Montana Democrats are ""suing to say, ‘You should be allowed to be registered to vote in two states.'”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Montana_polling_place_2022/d6ac3166336145f151cf8f91f921708f.jpg,/opt/airflow/data/raw/images/d6aea4775be31b126eced29ffcf7a465.jpg
1888.0,https://www.politifact.com/factchecks/2024/mar/22/donald-trump/trumps-454-million-bond-for-new-york-fraud-case-is/,"The $454 million bond is “unprecedented, and practically impossible for ANY Company.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24059759098290/24d35359d85e90accdedf4b386044ca7.jpg,/opt/airflow/data/raw/images/97c3906e31a5a9b2c7f85647713f8d1e.jpg
1889.0,https://www.politifact.com/factchecks/2024/mar/20/facebook-posts/no-id-required-to-vote-thats-not-the-case-for-most/,Valid IDs are not required for voting.,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Voter_ID_sign_on_Super_Tuesday_in_North_Carolina_March_5_2024/c4789b8e3363151ca96733123753df69.jpg,/opt/airflow/data/raw/images/51bcc567352c682d5d489bb33bce77f7.jpg
1890.0,https://www.politifact.com/factchecks/2024/mar/20/brian-schimming/wisconsin-gop-blast-biden-on-manufacturing-job-los/,"“On Joe Biden’s watch, Wisconsin has lost 6,000 manufacturing jobs and 455 dairy farms in the last year.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP_17115826217583/6474fecad102e4d141afecec445e4175.jpg,/opt/airflow/data/raw/images/9f1b687f9ed23edaf8a2c52731a6596c.jpg
1891.0,https://www.politifact.com/factchecks/2024/mar/14/ron-desantis/ron-desantis-said-citizens-property-insurance-is-n/,Citizens Property Insurance “is not solvent.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/desantis_storm_damage/4fcf4f2eb72e101d516b4a98bb35b8c0.jpg,/opt/airflow/data/raw/images/b8b3a2543e06d85f743dd356a9ec116e.jpg
1892.0,https://www.politifact.com/factchecks/2024/mar/13/maga-inc/maga-inc-ad-cuts-off-bidens-criticism-of-trumps-ru/,"President Joe Biden said “do whatever the hell they want,” paused, and then said, “I guess I should clear my mind here a little bit.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/biden_16_feb/08579b102b3499108161a1fb64ae26c3.jpg,/opt/airflow/data/raw/images/00740c6663123e5a062db14aaf310366.jpg
1893.0,https://www.politifact.com/factchecks/2024/mar/11/pete-buttigieg/fact-checking-pete-buttigieg-on-the-stock-markets/,"The stock market “hit an all-time high under President Biden and not under President Trump.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Buttigieg_on_TV_1/5e2fc6c4852abb768cd3346030f37659.jpg,/opt/airflow/data/raw/images/b66c6a0b608a8b8b3e5879c7a7a8b4a8.jpg
1894.0,https://www.politifact.com/factchecks/2024/mar/08/eric-hovde/baldwin-did-support-the-iran-deal-but-the-deal-did/,Says U.S. Sen. Tammy Baldwin “was one of the staunchest supporters of the Iran deal which sent billions of dollars and plane loads of cash to Iran.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23057604169545/a63045920f2498f3640035c3d481dcc8.jpg,/opt/airflow/data/raw/images/c8040b8a9ffb79a060447dd4755b5081.jpg
1895.0,https://www.politifact.com/factchecks/2024/mar/05/voto-latino/deadline-to-register-to-vote-in-wisconsin-isnt-les/,"""There are less than two weeks until the deadline to register to vote in Wisconsin.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Wisc_voting_line_April_7_2020_with_mask/65816145ad4fb25399e845247572ca84.jpg,/opt/airflow/data/raw/images/1ed6bc4830e96839bf056b36985fdb38.jpg
