Unnamed: 0,Article URL,Claim,Rating,Image URL,Image_Path
1903,https://www.politifact.com/factchecks/2024/feb/09/robin-vos/wisconsins-20-week-limit-on-abortion-access-is-rea/,“The law in Wisconsin (on abortion time limit) is 20 weeks. That is way outside the international bounds.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/waiting_room_and_Abortion_procedure_room_/7092ef98279fd545a53d1f6a63413920.jpg,images\1438.jpg
1904,https://www.politifact.com/factchecks/2024/feb/06/donald-trump/donald-trump-was-not-the-first-gop-presidential-no/,"In Oklahoma, ""I won 77 out of 77 counties. Ronald Reagan is second with 56.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/trump_doorway/321da3d32e712169da236599c486a03d.jpg,images\1439.jpg
1905,https://www.politifact.com/factchecks/2024/jan/19/nikki-haley/donald-trump-weighed-a-gas-tax-hike-as-president-r/,"Donald Trump “proposed when he was president” that “he wanted to raise the gas tax up to 25 cents.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Nikki_Haley_Jan._17_2024_Rochester_N.H./5e93e1a8b4574bbcade0f681cdfb2787.jpeg,images\1440.jpeg
1906,https://www.politifact.com/factchecks/2024/jan/19/opportunity-wisconsin/does-us-rep-bryan-steil-back-cutting-social-securi/,"“Bryan Steil is part of a group that wants to cut Social Security and Medicare, that would be devastating.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/SS_admin/5fb036962c86b0621c827cc12b8825ad.jpeg,images\1441.jpeg
1907,https://www.politifact.com/factchecks/2024/jan/17/dave-murphy/would-nba-stars-family-qualify-for-financial-aid-b/,"""Bucks star Giannis Antetokounmpo signed a three-year contract for $186 million. He and his family, being African American, could receive benefits under affirmative action.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Giannis/ed982ae26bd05628e2ed6964464182cb.jpg,images\1442.jpg
1908,https://www.politifact.com/factchecks/2024/jan/12/instagram-posts/no-a-california-city-is-not-giving-all-transgender/,"In Palm Springs, California, “transgender residents to receive a monthly payment of $900.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Counting_money/0252802fd65d7cf5aa6d71986127404d.jpg,images\1443.jpg
1909,https://www.politifact.com/factchecks/2024/jan/11/nikki-haley/the-missing-facts-from-nikki-haleys-claim-about-bo/,"“We’ve had 8 million” immigrants come to the U.S. illegally under Biden “and they only sent back 142,000.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP24011743646736/471c0ed4d66e1ee80cb032afe53a1635.jpg,images\1444.jpg
1910,https://www.politifact.com/factchecks/2024/jan/11/ron-desantis/debate-fact-check-ron-desantis-misleading-claim-th/,“Biden’s let in 8 million people just in four years.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/eagle_pass_migrants_copy/e4cbb844462287e81eb7a2c82fbb5cf8.jpg,images\1445.jpg
1911,https://www.politifact.com/factchecks/2024/jan/05/tiktok-posts/tiktok-video-falsely-links-removal-of-florida-vote/,"“Almost a million people, mostly Democrats, have been kicked off the voter roll here in Florida” because of efforts to place a proposed amendment on abortion access on the state’s 2024 ballot.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/florida_polls_copy/0601e6e96a1ba9cc7f1e82af6cb19729.jpg,images\1446.jpg
1912,https://www.politifact.com/factchecks/2024/jan/05/nikki-haley/nikki-haley-exaggerates-rate-of-federal-telework/,"“Right now, over 70% of federal employees are still working from home three years after COVID.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/haley_two_hall_1-4-2024/e2b3d83b4676688f2714a5f78d5672a9.jpg,images\1447.jpg
1913,https://www.politifact.com/factchecks/2024/jan/01/nick-lalota/nys-clean-slate-law-doesnt-keep-convictions-sealed/,Under New York’s Clean Slate Act “violent crimes … will now be automatically sealed after a set time - like they never happened.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Clean_Slate/3d8607f231643643b47ad0efd78bd6e1.jpeg,images\1448.jpeg
1914,https://www.politifact.com/factchecks/2023/dec/15/donald-trump/are-gasoline-prices-under-joe-biden-ranging/,"“Gasoline prices are now $5, $6, $7 and even $8 a gallon.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23348039412524/7bbe225bf3f5fe49f0b5f5d449ea7f76.jpg,images\1449.jpg
1915,https://www.politifact.com/factchecks/2023/dec/13/fight-right-inc/campaign-ad-from-desantis-pac-says-nikki-haley-rai/,Nikki Haley “raised taxes.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23322012195110/40640120a743e0f1a2f833a1306c1fa8.jpg,images\1450.jpg
1917,https://www.politifact.com/factchecks/2023/dec/11/ron-desantis/desantiss-claim-that-trans-kids-can-flee-to-ca-and/,"“Your minor child can go to California without your knowledge or without your consent, and get hormone therapy, puberty blockers and a sex change operation.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP22319033723073/61f132b96c2843e9e052be25743353eb.jpg,images\1451.jpg
1918,https://www.politifact.com/factchecks/2023/dec/05/gavin-newsom/gavin-newsoms-mostly-false-claim-about-ron-desanti/,"""When (Ron DeSantis) was in Congress, he supported amnesty.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23268680343178/5f0f239d4350500907e2f90e0ee6f50f.jpg,images\1452.jpg
1919,https://www.politifact.com/factchecks/2023/nov/29/joe-biden/is-joe-biden-right-that-republicans-would-cut-soci/,Republicans’ “plan would cut Social Security benefits. … Average benefit cut would be 13%.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Biden_on_supply_chains/dc74858aef15cab791d630e4de2242b7.jpg,images\1453.jpg
1920,https://www.politifact.com/factchecks/2023/nov/24/national-republican-senatorial-committee/claim-that-tammy-baldwin-voted-to-send-millions-to/,Says U.S. Sen. Tammy Baldwin “voted to send hundreds of millions to Iran” to bankroll “radicals like Hezbollah and Hamas.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Hamas_rockets_fired_toward_Israel_from_Gaza/1c1b8458f894fa2ff6dd52a91b2a55a6.jpg,images\1454.jpg
1921,https://www.politifact.com/factchecks/2023/nov/20/pink/banned-books-in-florida-schools-how-accurate-is-a/,These 13 books “have been banned from schools in Florida.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/bannedbookdisplay/e54885df75a8d6668011748766691bd5.jpg,images\1455.jpg
1922,https://www.politifact.com/factchecks/2023/nov/20/dean-phillips/are-half-of-us-high-school-students-unfamiliar-wit/,"""Half of American high school students are not familiar with the Holocaust.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23304561788448/778ccb974b5df966f92e350df4d6d176.jpg,images\1456.jpg
1923,https://www.politifact.com/factchecks/2023/nov/17/francesca-hong/wis-lawmaker-says-us-house-speaker-opposes-social/,"U.S. House Speaker Mike Johnson ""opposes Social Security benefits.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/SS_admin/5fb036962c86b0621c827cc12b8825ad.jpeg,images\1457.jpeg
1924,https://www.politifact.com/factchecks/2023/nov/16/desantis-watch/does-gov-ron-desantis-want-to-cut-social-security/,Ron DeSantis “wants to cut Social Security and Medicare.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23313094869733_1/bbd90db8b2c16fe8fd15e4c1959f41af.jpg,images\1458.jpg
1925,https://www.politifact.com/factchecks/2023/nov/09/chris-christie/fact-checking-chris-christie-on-us-security-obliga/,"“In 1992, this country made a promise to Ukraine. We said if you return nuclear missiles that were part of the old Soviet Union to Russia, and they invade you, we will protect you.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23313047715114/9b765e2d3722ccda5f672a4a8839b3fc.jpg,images\1459.jpg
1926,https://www.politifact.com/factchecks/2023/nov/03/kamala-harris/do-bidens-policies-get-the-credit-for-the-decline/,“Because of our economic policies we now are reducing inflation.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/kamala_harris/0cff6e6ec47715a36d5fa23407a1402c.jpg,images\1460.jpg
1927,https://www.politifact.com/factchecks/2023/nov/02/vivek-ramaswamy/do-half-of-gen-z-americans-support-hamas/,“Gen Z is divided 50-50 on whether they support Hamas or Israel.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/vivke_adjusted/0795a5e63ec4cc4221f89372caa1ad43.jpg,images\1461.jpg
1928,https://www.politifact.com/factchecks/2023/oct/31/scott-walker/while-wisconsin-did-vote-for-biden-in-the-last-ele/,"“Wisconsin has historically … and I think largely continues to be, a blue state.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Wisconsin_Capitol_complex_AP/a2a13d1c9ba88dace2fe6a0f040670f1.jpg,images\1462.jpg
1929,https://www.politifact.com/factchecks/2023/oct/27/chris-larson/larsons-tweet-on-brewers-stadium-funding-mostly-fa/,"The Milwaukee Brewers “are complaining about a lack of transit going to the ballpark at the same time as they are testifying in favor (of) taking $135 million away from Milwaukee County, which funds transit.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Brewers_Stadium/7f20072914648433207f4b9cd5a4c135.jpg,images\1463.jpg
1930,https://www.politifact.com/factchecks/2023/oct/24/one-nation/petition-critical-of-joe-manchin-exaggerates-numbe/,"Sen. Joe Manchin’s “support for the (Inflation Reduction Act) could cost West Virginia 100,000 fossil fuel jobs.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Gas_drilling_for_WV_jobs_story/4dcf51d2fbac739dcbd540fcaad0b92d.jpg,images\1464.jpg
1931,https://www.politifact.com/factchecks/2023/oct/24/alex-mooney/does-gov-jim-justice-oppose-the-right-to-work-poli/,"Jim Justice ""opposes the Right to Work”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Alex_Mooney_for_right_to_work/c82788b42552cf5aab1a4feea4548b6f.jpg,images\1465.jpg
1932,https://www.politifact.com/factchecks/2023/oct/19/americans-prosperity/fact-checking-how-much-the-inflation-reduction-act/,“The Inflation Reduction Act led to higher taxes.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/IRS_sign_photo/7f5b63643fb344f59b08540cf983ee9a.jpg,images\1466.jpg
1933,https://www.politifact.com/factchecks/2023/oct/18/barbara-dittrich/lawmaker-estimated-there-were-six-transgender-athl/,"There are ""about a half a dozen"" transgender athletes competing in Wisconsin K-12 schools.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP_21060805422465/5b717ccd3ae7aac0615c4e5eec149856.jpg,images\1467.jpg
1934,https://www.politifact.com/factchecks/2023/oct/13/instagram-posts/joe-biden-isnt-funding-every-angle-israel-hamas/,Biden is “funding every angle” of the Israel-Hamas war.,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/gazaexplosoin1013/a8562db48f53ca4d9d7aa560f4b273d9.jpg,images\1468.jpg
1935,https://www.politifact.com/factchecks/2023/oct/11/rebecca-cooke/van-orden-seen-at-jan-6-rally-but-theres-scant-evi/,"""Derrick Van Orden is one of the only members of Congress who participated in the deadly January 6th insurrection. He now serves in the building he tried to burn down.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Capitol_rioters_on_January_6_2021._Mihoko_OwadaSTAR_MAXIPx_2021_2421_via_AP/2978cf4ae9fed368daa7e8f8ae87e6a6.jpg,images\1469.jpg
1936,https://www.politifact.com/factchecks/2023/oct/10/tim-scott/fact-checking-tim-scott-on-biden-administration-wa/,"The Biden administration “wanted Israel to stand down after the attack"" by Hamas.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/tim_scott_mike/26491b5e209a819d07e9f99115077a41.jpg,images\1470.jpg
1937,https://www.politifact.com/factchecks/2023/oct/10/west-virginia-university-faculty-senate/has-president-e-gordon-gee-increased-west-virginia/,E. Gordon Gee’s university projects have increased “WVU’s debt load by 55%.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23244603786709/856075b6829dd55f90056f14d8e307c2.jpg,images\1471.jpg
1938,https://www.politifact.com/factchecks/2023/oct/10/e-gordon-gee/are-less-than-2-of-wvu-students-impacted-by-the-el/,“Fewer than 2% of students are impacted whatsoever by the decisions we're making” to cut the budget.,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23244603725391/452c7850d1bd19600ecc18da986d002b.jpg,images\1472.jpg
1940,https://www.politifact.com/factchecks/2023/oct/04/ron-desantis/ron-desantis-exaggerates-number-of-migrants-in-us/,Six million or 7 million people have “come illegally under Biden.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/MigrantsUSMexicoEaglePassTexas/668d0e7b3306784f939543411095602b.jpg,images\1473.jpg
1942,https://www.politifact.com/factchecks/2023/sep/21/unleash-prosperity-now/attack-ad-exaggerates-effects-of-school-choice-bil/,“Gov. Roy Cooper is blocking a pioneering school choice bill that would give thousands of low-income parents the funds to allow their kids to get a high-quality education.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/CooperAddress/535ad59fd6fe6fb6a4b84b62075f8984.jpg,images\1474.jpg
1943,https://www.politifact.com/factchecks/2023/sep/19/joe-biden/does-trump-support-punishments-for-women-who-get-a/,Video shows Donald Trump believes “there has to be some form of punishment” for women who have abortions.,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Biden_abortion_ad_screenshot_of_Trump/8e44fbbf59fc2f32d2f6ab262dfeb703.jpg,images\1475.jpg
1944,https://www.politifact.com/factchecks/2023/sep/06/instagram-posts/gender-affirming-surgery-is-not-banned-for-minors/,"“Norway, Finland, Sweden, Holland, and the UK have now banned gender transition surgery for minors.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Netherlands_gay_pride_parade_2022/7a1e7aea0d7757cb9dc64fdd31e06294.jpeg,images\1476.jpeg
1945,https://www.politifact.com/factchecks/2023/sep/05/debbie-mucarsel-powell/does-rick-scott-want-to-end-social-security-fl-dem/,Sen. Rick Scott “wants to … end Social Security and Medicare coverage.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/rick_scott_cpac_2023/6933f555bd4caab0d4be6a8e55e1cf5e.jpg,images\1477.jpg
1946,https://www.politifact.com/factchecks/2023/aug/29/mike-pence/mike-pence-wrong-that-his-policies-aided-last-us-d/,"""I actually pushed the Deficit Reduction Act. That was the last time we actually reduced the national debt in the United States, when I was the leader of House conservatives.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/PenceMilwaukeeDebate/5529fb4c1cbc704e4869f3e292075d13.jpeg,images\1478.jpeg
1947,https://www.politifact.com/factchecks/2023/aug/22/mike-pence/pences-misleading-claim-that-biden-sent-us-officia/,“After China sent a balloon over strategic sites in the United States … President Biden literally sent the secretary of state hat in hand to go kowtow and ask for a meeting.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Blinken_and_Xi_meet_6-19-23/8a92f30683615d560c939e2f87da856b.jpg,images\1479.jpg
1948,https://www.politifact.com/factchecks/2023/aug/21/joe-biden/fact-checking-joe-biden-on-the-murky-topic-of-empl/,“A higher percentage of American workers are working today than ever before.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Biden_speaking_in_Milwaukee/0097496abebcdc7fab2fb692f4fd3365.jpg,images\1480.jpg
1950,https://www.politifact.com/factchecks/2023/aug/14/ron-desantis/desantis-says-he-removed-critical-race-theory-from/,“We’ve eliminated critical race theory in our K through 12 schools.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/DeSantis_at_Iowa_State_Fair_with_Gov_Reynolds_/30644267c9608ff67be7827ef4cd9ef6.jpg,images\1481.jpg
1951,https://www.politifact.com/factchecks/2023/aug/11/ron-desantis/illinois-law-expanding-police-eligibility-to-some/,"""Illinois is now letting illegal aliens become police officers.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP20106743278911/73c15441f6286708b4df7b5ae954cb93.jpg,images\1482.jpg
1952,https://www.politifact.com/factchecks/2023/aug/11/citizens-against-government-waste/tv-ad-targeting-us-sen-ted-budd-misleads-north-car/,A bill sponsored by U.S. Sen. Bernie Sanders would “increase government control” of pharmacy benefit managers and is a “radical health care takeover.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/CCAGWad/6e772c19ddd02494697f5cd22dccbefb.jpg,images\1483.jpg
1955,https://www.politifact.com/factchecks/2023/aug/07/kamala-harris/kamala-harris-claim-about-states-banning-teaching/,"""Some states have “tried to ban teaching Latino and Hispanic history.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/kamala_harris_resized/f813d2ffeebd263bd9cd91652f945609.jpg,images\1484.jpg
1956,https://www.politifact.com/factchecks/2023/aug/03/chris-coons/how-strong-is-consumer-confidence-under-joe-biden/,“Consumer confidence is the highest it’s been in years.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Chris_Coons_consumer_confidence/7c4cefe15c4becd92f6a74f99732097a.jpg,images\1485.jpg
1957,https://www.politifact.com/factchecks/2023/jul/28/francis-suarez/francis-suarezs-misleading-claim-about-millions-of/,"""In Biden's America, 7 million people illegally crossed the border and are given a free cellphone and airline tickets.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23197726846427_copy/d9d6d3ff03dfc44496c8de897c55b9c0.jpeg,images\1486.jpeg
1958,https://www.politifact.com/factchecks/2023/jul/27/facebook-posts/las-tarjetas-de-debito-flex-card-obtenidas-a-trave/,"""Las personas mayores de 65 años con dificultades financieras"" pueden calificar para una ""flex card"" de Medicare para comprar alimentos, pagar trabajo dental y otras necesidades.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP19263719863550/00c0e978670be1343811b86a63b8f874.jpg,images\1487.jpg
1959,https://www.politifact.com/factchecks/2023/jul/24/facebook-posts/no-florida-no-ha-invalidado-todas-las-licencias-de/,"Licencias de conducir de “Connecticut, Delaware, Hawai, Rhode Island y Vermont…han sido declaradas no válidas"" en Florida.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP22160743663534/d413221e5f8c222b06f1ffdd26493897.jpg,images\1488.jpg
1960,https://www.politifact.com/factchecks/2023/jul/20/tiktok-posts/no-florida-has-not-invalidated-all-licenses-from-v/,"""If you get pulled over driving in Florida and your license is from Vermont, Delaware, RI, Connecticut or Hawaii, your license is invalid.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP33526220573/291d9f22ead5cee2d721a00605355094.jpg,images\1489.jpg
1961,https://www.politifact.com/factchecks/2023/jul/05/mike-pence/are-us-abortion-laws-really-more-like-china-and-no/,"“The fact is, today abortion law in the United States is more aligned with China and North Korea than with Western nations in Europe.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Pence_Faith_and_Freedom_Conference_2023/4fe0365fca674c245bb7bd7cbc6db8d9.jpeg,images\1490.jpeg
1962,https://www.politifact.com/factchecks/2023/jun/30/ron-desantis/trump-was-fine-with-affirmative-action-in-2015-int/,Donald Trump is an “affirmative action advocate.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/affirmativeactonrally/8f4772d8d1f385a207df33ae7f97761f.jpg,images\1491.jpg
1963,https://www.politifact.com/factchecks/2023/jun/21/donald-trump/trump-shares-misleading-decade-old-photo-in-attack/,"Photo shows President Joe Biden sitting with “Lisa Monaco, second in charge of the DOJ, probably working on future Plots and Schemes against Republicans.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/trump_bedminser_1/d64ff8b525d1630fbfcc411ce5854132.jpg,images\1492.jpg
1965,https://www.politifact.com/factchecks/2023/jun/19/tweets/did-a-printer-error-in-nassau-county-ny-turn-every/,"A printer error in Nassau County, New York, turned every registered voter Democratic.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Nassau_Co_courthouse/ddb4e1a36f535509940da2ca2741ca0a.jpg,images\1493.jpg
1966,https://www.politifact.com/factchecks/2023/jun/13/ted-cruz/ted-cruz-obama-said-iran-has-a-right-to-nuclear-we/,"Barack Obama said that Iran has a “right” to nuclear technology, including weapons.",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/ted_cruz/e7ad3928eeac4bb4293824b4a2cbfde1.jpg,images\1494.jpg
1967,https://www.politifact.com/factchecks/2023/jun/01/kevin-mccarthy/kevin-mccarthy-oversells-employment-gains-from-pas/,"""Every study has shown” that when work requirements are tied to federal safety-net programs, “it puts more people to work.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23045746200736/4efc67feb3d2dc68cc8094291fab5db7.jpg,images\1495.jpg
1968,https://www.politifact.com/factchecks/2023/may/31/instagram-posts/amanda-gorman-poem-moved-to-middle-school-shelves/,“Miami-Dade County has banned” Amanda Gorman’s poem “from elementary schools.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/amandagorman/98e13471ac4ac1580d2749e7bb835500.jpg,images\1496.jpg
1969,https://www.politifact.com/factchecks/2023/may/27/facebook-posts/whos-driving-this-thing-post-exaggerates-electric/,"Electric vehicles are a ""giant computer that can be controlled remotely from some cloud-based central grid.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/electric_vehicle_charging_copy/2dd8e7c36746ab94c3c42ebb18829299.jpg,images\1497.jpg
1970,https://www.politifact.com/factchecks/2023/may/26/maga-inc/pro-donald-trump-pac-ad-misleads-about-ron-desanti/,“Ron DeSantis voted against the wall.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/DeSantis_May_19_2023_in_Bedford_N.H./c571210fa578def7c82c494691f7792a.jpg,images\1498.jpg
1971,https://www.politifact.com/factchecks/2023/may/26/joe-biden/joe-biden-offers-misleading-description-of-his-rol/,"Said he was “able to convince India, Australia, Japan, and the United States to form an organization called the Quad to maintain stability in the Indian Ocean and the South China Sea.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Biden_and_Australian_PM.jpg_2/14a85c052256447c63e9e074e54a4f6e.jpg,images\1499.jpg
1972,https://www.politifact.com/factchecks/2023/may/25/instagram-posts/new-york-mayor-has-beef-with-carbon-emissions-but/,"""NYC mayor plans to track and limit meat and dairy.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/nyschoolcafeteria2/2af1a9879f5b079a62be711cade26315.jpg,images\1500.jpg
1973,https://www.politifact.com/factchecks/2023/may/22/hakeem-jeffries/did-donald-trump-rack-up-more-debt-than-any-other/,“(Donald) Trump ran up more debt than any other president in American history.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Debt_sign_in_downtown_DC/6bf5c6157eaefa30bc4304052a84b077.jpg,images\1501.jpg
1974,https://www.politifact.com/factchecks/2023/may/19/tiktok-posts/ee-uu-no-ha-anunciado-planes-para-ampliar-el-progr/,"“El gobierno de Estados Unidos estará otorgando 30,000 visas mensuales"" para personas de Colombia, Guatemala, Honduras y El Salvador ""para poder venir a vivir a los Estados Unidos por dos años con permiso de trabajo"".",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/AP23132561752578/5a3b9e7e4cb6486656ab433a01b80611.jpg,images\1502.jpg
1975,https://www.politifact.com/factchecks/2023/may/18/joe-biden/biden-casts-gop-budget-as-specific-on-law-enforcem/,"""The Republican plan would cut federal law enforcement officers — 30,000 — including 11,000 FBI agents, 2,000 border agents, DEA agents, and so on.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/buiden_lecterN-14th_2/a3182d7ba9a7e47627707044bdf55ada.jpg,images\1503.jpg
1976,https://www.politifact.com/factchecks/2023/may/16/tiktok-posts/aun-sin-titulo-42-los-migrantes-pueden-ser-deporta/,“A partir del 11 de mayo no podrán ser deportados personas que lleguen a la frontera de los Estados Unidos bajo el Título 42”.,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Border_Patrol_and_migrants/7408569fbd10b12211e305fe9d52d9cf.jpeg,images\1504.jpeg
1977,https://www.politifact.com/factchecks/2023/may/11/donald-trump/trump-said-many-teachers-are-ex-soldiers-data-show/,"“Many of these teachers are soldiers, ex-soldiers, ex-policeman.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Crosses_with_the_names_of_the_Uvalde_shooting_victims_at_school_on_May_26/a87b2d1fd919faed99b05c1640c2bd64.jpg,images\1505.jpg
1978,https://www.politifact.com/factchecks/2023/may/11/brian-tyler-cohen/liberal-commentator-exaggerates-scope-context-of-c/,"House Speaker “Kevin McCarthy has quietly implemented a pay raise for members (of Congress) that could be $30,000+ per person. It circumvents the Constitution by instead reimbursing their rent, utilities, & meals.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/U.S._Capitol_at_night_by_Lou/52cb705ba7ef6f938baf3125b382f2af.jpg,images\1506.jpg
1979,https://www.politifact.com/factchecks/2023/may/10/marc-short/is-95-of-gun-violence-occurring-in-inner-cities-no/,"“This year, there have been 13,000 deaths by gun violence. The vast majority, 95% of them, are in inner cities, where you have some of the strictest gun control laws in the country.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Allen_TX_shooting/913f9c7f4404ebb289600daf7bf7d393.jpg,images\1507.jpg
1980,https://www.politifact.com/factchecks/2023/may/09/will-cain/democratic-bill-set-criteria-that-dhs-must-meet-to/,Democrats “introduced a bill that would ban detaining gay illegal immigrants.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Migrants_watch_others_stand_next_to_the_border_wall_in_Ciudad_Juarez_Mexico_D/1425cd70bb25498a094c5171168e6005.jpeg,images\1508.jpeg
1981,https://www.politifact.com/factchecks/2023/may/09/gavin-newsom/newsom-said-texas-cut-211-million-for-mental-healt/,Texas Gov. Greg Abbott “cut $211 million in mental health funding.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/allen_mall_shooting/2bb1a28bb0eb3f4881db4238faa8755f.jpg,images\1509.jpg
1982,https://www.politifact.com/factchecks/2023/may/09/mike-bost/republicans-vow-not-to-cut-veterans-benefits-but-t/,"Addressing the impact of the House GOP debt-ceiling bill on veterans’ programs, ""I'm dead serious that we're not cutting veterans, and I mean it.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/mike_bost_capitol/71713df325a037a6ad1b5e5f3fdf0a24.jpg,images\1510.jpg
1983,https://www.politifact.com/factchecks/2023/may/05/tiktok-posts/were-florida-lawmakers-dancing-after-passing-anti/,Florida lawmakers danced “after passing anti-trans legislation.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/dancing_legislators/3d190ba1274f9b35f1be4c80b38819cb.jpg,images\1511.jpg
1984,https://www.politifact.com/factchecks/2023/may/05/ron-johnson/sen-ron-johnson-again-says-social-security-is-a-po/,Says Social Security is a “legal Ponzi scheme.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/SS_admin/5fb036962c86b0621c827cc12b8825ad.jpeg,images\1512.jpeg
1985,https://www.politifact.com/factchecks/2023/may/04/tricia-cotham/cotham-exaggerates-statements-of-democratic-leader/,Minority Leader Robert Reives “sent out a statement … encouraging us to resign and/or (face) a primary challenge.”,Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/CothamWave/c40545710bb4c882272cc7a2e047c690.jpg,images\1513.jpg
1986,https://www.politifact.com/factchecks/2023/may/03/nikki-haley/new-mortgage-rules-dont-punish-those-with-good-cre/,"“Buyers with good credit scores will pay even more to cover for those with bad credit.""",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/House_with_sale_pending_sign/9f9186942618dbdc2c29981916db5283.jpg,images\1514.jpg
1987,https://www.politifact.com/factchecks/2023/apr/28/instagram-posts/study-does-not-show-that-covid-19-mask-wearing-rai/,"“Face masks may raise risk of stillbirths, testicular dysfunction and cognitive decline, study warns.”",Mostly False,https://static.politifact.com/CACHE/images/politifact/photos/Black_Friday_shoppers_in_face_masks/a8d498dbcf8e5eab32acc1580243c423.jpg,images\1515.jpg
